subj,freq,ptype,dur,itemN,trial,rt,error,prevRT,prevERR,prevYES,itemERR,subjERR,ID
23,HF,rel,66ms,50,48,344.8,0,509.1,no,no,0,11.5,slc
23,HF,rel,66ms,51,30,403,0,510.5,no,no,0,11.5,slc
23,HF,rel,66ms,52,72,366.5,0,450.1,no,yes,0,11.5,slc
23,HF,rel,66ms,53,70,396.2,0,587.3,no,yes,0,11.5,slc
23,HF,rel,66ms,54,154,474.2,0,453.8,no,no,0,11.5,slc
23,HF,rel,66ms,55,168,497.2,0,483.7,no,no,0,11.5,slc
23,HF,rel,66ms,56,174,351.7,0,475.3,no,yes,0,11.5,slc
23,HF,rel,66ms,57,89,308.2,0,447.7,no,no,0,11.5,slc
23,HF,rel,66ms,58,184,353.2,0,436.7,no,yes,0,11.5,slc
23,HF,rel,66ms,59,194,401.2,0,428.8,no,no,12.5,11.5,slc
23,HF,rel,66ms,60,112,305.7,0,389.2,no,yes,0,11.5,slc
23,LF,rel,66ms,73,46,447.1,0,,yes,,0,11.5,slc
23,LF,rel,66ms,74,60,403.3,0,,yes,,0,11.5,slc
23,LF,rel,66ms,75,26,390.4,0,590.9,no,no,14.3,11.5,slc
23,LF,rel,66ms,76,64,512.1,0,500.4,no,no,28.6,11.5,slc
23,LF,rel,66ms,77,75,403.9,0,455.4,no,yes,0,11.5,slc
23,LF,rel,66ms,78,134,472.4,0,483.9,no,no,12.5,11.5,slc
23,LF,rel,66ms,79,163,454.5,0,450.1,no,yes,0,11.5,slc
23,LF,rel,66ms,80,177,311.9,0,403.5,no,no,0,11.5,slc
23,LF,rel,66ms,81,100,591.4,0,599.3,no,no,12.5,11.5,slc
23,LF,rel,66ms,82,195,309.6,0,401.2,no,yes,0,11.5,slc
23,LF,rel,66ms,83,183,436.7,0,488.3,no,yes,0,11.5,slc
23,LF,rel,66ms,84,125,322.7,1,342.2,no,no,25,11.5,slc
23,HF,rel,33ms,61,52,414.2,0,401,no,yes,0,11.5,slc
23,HF,rel,33ms,62,57,540.4,0,478.5,no,no,0,11.5,slc
23,HF,rel,33ms,63,14,475.9,1,777.5,no,yes,25,11.5,slc
23,HF,rel,33ms,64,66,419.9,0,502,no,yes,0,11.5,slc
23,HF,rel,33ms,65,81,573.5,0,637.3,no,no,0,11.5,slc
23,HF,rel,33ms,66,146,408.1,0,506.2,no,no,12.5,11.5,slc
23,HF,rel,33ms,67,160,414.3,0,432.5,no,yes,12.5,11.5,slc
23,HF,rel,33ms,68,157,383.6,0,497.7,no,no,0,11.5,slc
23,HF,rel,33ms,69,94,344.4,0,899.6,no,no,0,11.5,slc
23,HF,rel,33ms,70,201,393.8,0,,yes,,0,11.5,slc
23,HF,rel,33ms,71,187,397.1,0,603.5,no,no,0,11.5,slc
23,HF,rel,33ms,72,111,389.2,0,334.4,no,no,0,11.5,slc
23,LF,rel,33ms,85,37,419.5,0,429.7,no,yes,0,11.5,slc
23,LF,rel,33ms,86,49,414.7,0,344.8,no,yes,0,11.5,slc
23,LF,rel,33ms,87,36,429.7,0,471.8,no,no,0,11.5,slc
23,LF,rel,33ms,88,69,587.3,0,518.2,no,no,37.5,11.5,slc
23,LF,rel,33ms,89,77,520,0,697.7,no,no,25,11.5,slc
23,LF,rel,33ms,90,138,449.4,0,582.1,no,yes,12.5,11.5,slc
23,LF,rel,33ms,91,162,450.1,0,,yes,,12.5,11.5,slc
23,LF,rel,33ms,92,180,334,0,400.1,no,yes,0,11.5,slc
23,LF,rel,33ms,93,90,370,0,308.2,no,yes,0,11.5,slc
23,LF,rel,33ms,94,191,393,0,491.1,no,yes,12.5,11.5,slc
23,LF,rel,33ms,95,182,488.3,0,482.4,no,yes,0,11.5,slc
23,LF,rel,33ms,96,121,437.9,0,440.1,no,no,0,11.5,slc
23,HF,unrel,66ms,1,41,660.6,0,435.7,no,no,14.3,11.5,slc
23,HF,unrel,66ms,2,58,660.6,0,540.4,no,yes,12.5,11.5,slc
23,HF,unrel,66ms,3,21,469.2,1,513.4,no,no,25,11.5,slc
23,HF,unrel,66ms,4,78,443.8,0,520,no,yes,0,11.5,slc
23,HF,unrel,66ms,5,61,463.8,0,403.3,no,yes,0,11.5,slc
23,HF,unrel,66ms,6,137,582.1,0,418.7,no,no,0,11.5,slc
23,HF,unrel,66ms,7,173,475.3,0,439.2,no,yes,0,11.5,slc
23,HF,unrel,66ms,8,179,400.1,0,524.3,no,no,0,11.5,slc
23,HF,unrel,66ms,9,87,347.3,0,829.1,no,no,12.5,11.5,slc
23,HF,unrel,66ms,10,185,405.7,0,353.2,no,yes,12.5,11.5,slc
23,HF,unrel,66ms,11,181,482.4,0,334,no,yes,12.5,11.5,slc
23,HF,unrel,66ms,12,119,427.6,0,,yes,,25,11.5,slc
23,LF,unrel,66ms,25,45,421.3,1,418.9,no,no,25,11.5,slc
23,LF,unrel,66ms,26,54,600.5,0,460,no,yes,12.5,11.5,slc
23,LF,unrel,66ms,27,24,568.4,0,375.5,no,yes,0,11.5,slc
23,LF,unrel,66ms,28,74,455.4,0,371,no,yes,0,11.5,slc
23,LF,unrel,66ms,29,73,371,0,366.5,no,yes,12.5,11.5,slc
23,LF,unrel,66ms,30,150,463,1,632.3,no,yes,37.5,11.5,slc
23,LF,unrel,66ms,31,164,387,0,454.5,no,yes,0,11.5,slc
23,LF,unrel,66ms,32,159,432.5,0,507,no,no,0,11.5,slc
23,LF,unrel,66ms,33,101,496.3,0,591.4,no,yes,0,11.5,slc
23,LF,unrel,66ms,34,190,491.1,0,422.7,no,yes,0,11.5,slc
23,LF,unrel,66ms,35,197,406.5,0,,yes,,12.5,11.5,slc
23,LF,unrel,66ms,36,126,423,1,,yes,,37.5,11.5,slc
23,HF,unrel,33ms,13,38,417.4,0,419.5,no,yes,0,11.5,slc
23,HF,unrel,33ms,14,51,401,0,475.1,no,no,0,11.5,slc
23,HF,unrel,33ms,15,23,375.5,0,505.6,no,no,0,11.5,slc
23,HF,unrel,33ms,16,71,450.1,0,396.2,no,yes,0,11.5,slc
23,HF,unrel,33ms,17,65,502,0,512.1,no,yes,0,11.5,slc
23,HF,unrel,33ms,18,149,632.3,0,394.4,no,no,0,11.5,slc
23,HF,unrel,33ms,19,172,439.2,0,473.4,no,no,0,11.5,slc
23,HF,unrel,33ms,20,170,371.5,0,453.6,no,no,0,11.5,slc
23,HF,unrel,33ms,21,91,335.9,0,370,no,yes,0,11.5,slc
23,HF,unrel,33ms,22,198,388.4,0,406.5,no,yes,14.3,11.5,slc
23,HF,unrel,33ms,23,192,398.9,0,393,no,yes,0,11.5,slc
23,HF,unrel,33ms,24,127,396.9,0,,yes,,0,11.5,slc
23,LF,unrel,33ms,37,53,460,0,414.2,no,yes,0,11.5,slc
23,LF,unrel,33ms,38,59,519.6,1,823.4,no,yes,50,11.5,slc
23,LF,unrel,33ms,39,13,660.6,0,544.1,no,yes,0,11.5,slc
23,LF,unrel,33ms,40,83,452.9,0,479.1,no,no,0,11.5,slc
23,LF,unrel,33ms,41,79,561.6,1,443.8,no,yes,12.5,11.5,slc
23,LF,unrel,33ms,42,143,399.9,1,589.6,no,no,25,11.5,slc
23,LF,unrel,33ms,43,161,404.2,1,414.3,no,yes,12.5,11.5,slc
23,LF,unrel,33ms,44,175,357.6,0,351.7,no,yes,25,11.5,slc
23,LF,unrel,33ms,45,85,471.3,0,505.4,no,no,25,11.5,slc
23,LF,unrel,33ms,46,189,422.7,0,529.5,no,no,0,11.5,slc
23,LF,unrel,33ms,47,204,554,0,492.1,no,no,12.5,11.5,slc
23,LF,unrel,33ms,48,118,391.2,1,337.3,no,no,25,11.5,slc
24,HF,rel,66ms,49,86,548.8,0,562.5,no,yes,12.5,2.1,ck
24,HF,rel,66ms,50,92,488.5,0,700.6,no,no,0,2.1,ck
24,HF,rel,66ms,51,142,505.9,0,551.6,no,yes,0,2.1,ck
24,HF,rel,66ms,52,192,464.5,0,500,no,yes,0,2.1,ck
24,HF,rel,66ms,53,203,628.4,0,,yes,,0,2.1,ck
24,HF,rel,66ms,54,114,671.7,0,607.6,no,no,0,2.1,ck
24,HF,rel,66ms,55,67,477.7,0,514,no,yes,0,2.1,ck
24,HF,rel,66ms,56,65,541.5,0,622.1,no,no,0,2.1,ck
24,HF,rel,66ms,57,44,605,0,788.7,no,no,0,2.1,ck
24,HF,rel,66ms,58,167,530.7,0,569.1,no,no,0,2.1,ck
24,HF,rel,66ms,59,160,485.7,0,764.7,no,no,12.5,2.1,ck
24,HF,rel,66ms,60,23,682,0,819.2,no,yes,0,2.1,ck
24,LF,rel,66ms,73,101,515.2,0,694.6,no,no,0,2.1,ck
24,LF,rel,66ms,74,97,526.2,0,698.4,no,yes,0,2.1,ck
24,LF,rel,66ms,75,141,551.6,0,706.4,no,yes,14.3,2.1,ck
24,LF,rel,66ms,76,183,424.6,0,558.4,no,yes,28.6,2.1,ck
24,LF,rel,66ms,77,196,365.2,0,312.7,no,yes,0,2.1,ck
24,LF,rel,66ms,78,124,817.1,0,724,no,no,12.5,2.1,ck
24,LF,rel,66ms,79,81,505.1,0,600.9,no,yes,0,2.1,ck
24,LF,rel,66ms,80,76,453.9,0,497.5,no,yes,0,2.1,ck
24,LF,rel,66ms,81,59,715.8,0,695.2,no,no,12.5,2.1,ck
24,LF,rel,66ms,82,163,560.8,0,550.6,no,yes,0,2.1,ck
24,LF,rel,66ms,83,177,473.4,0,484.9,no,yes,0,2.1,ck
24,LF,rel,66ms,84,27,731.1,0,861.7,no,no,25,2.1,ck
24,HF,rel,33ms,61,107,490,0,717.5,no,no,0,2.1,ck
24,HF,rel,33ms,62,93,414.4,0,488.5,no,yes,0,2.1,ck
24,HF,rel,33ms,63,135,576.9,0,599.3,no,no,25,2.1,ck
24,HF,rel,33ms,64,201,579.4,0,,yes,,0,2.1,ck
24,HF,rel,33ms,65,197,427,0,365.2,no,yes,0,2.1,ck
24,HF,rel,33ms,66,121,595.7,0,560,no,yes,12.5,2.1,ck
24,HF,rel,33ms,67,70,504.2,0,573.2,no,yes,12.5,2.1,ck
24,HF,rel,33ms,68,73,451.5,0,810.5,no,no,0,2.1,ck
24,HF,rel,33ms,69,38,771.8,0,1337.7,no,no,0,2.1,ck
24,HF,rel,33ms,70,172,489.8,0,675,no,no,0,2.1,ck
24,HF,rel,33ms,71,176,484.9,0,487,no,yes,0,2.1,ck
24,HF,rel,33ms,72,22,817.1,0,877.1,no,yes,0,2.1,ck
24,LF,rel,33ms,85,104,657.9,0,634.8,no,no,0,2.1,ck
24,LF,rel,33ms,86,88,485.9,0,847,no,yes,0,2.1,ck
24,LF,rel,33ms,87,136,555.9,0,576.9,no,yes,0,2.1,ck
24,LF,rel,33ms,88,200,445.5,1,620.6,no,no,37.5,2.1,ck
24,LF,rel,33ms,89,190,478.2,0,554.4,no,yes,25,2.1,ck
24,LF,rel,33ms,90,131,622.1,0,537.7,no,yes,12.5,2.1,ck
24,LF,rel,33ms,91,68,579.6,0,477.7,no,yes,12.5,2.1,ck
24,LF,rel,33ms,92,66,514,0,541.5,no,yes,0,2.1,ck
24,LF,rel,33ms,93,47,556.5,0,853.7,no,no,0,2.1,ck
24,LF,rel,33ms,94,162,550.6,0,,yes,,12.5,2.1,ck
24,LF,rel,33ms,95,165,500.7,0,636.6,no,no,0,2.1,ck
24,LF,rel,33ms,96,14,783,0,856.1,no,yes,0,2.1,ck
24,HF,unrel,66ms,1,108,726.5,0,490,no,yes,14.3,2.1,ck
24,HF,unrel,66ms,2,90,440.2,0,451.8,no,yes,12.5,2.1,ck
24,HF,unrel,66ms,3,140,706.4,0,752.7,no,no,25,2.1,ck
24,HF,unrel,66ms,4,193,396.9,0,464.5,no,yes,0,2.1,ck
24,HF,unrel,66ms,5,188,525.3,0,956.2,no,no,0,2.1,ck
24,HF,unrel,66ms,6,130,537.7,0,568.1,no,no,0,2.1,ck
24,HF,unrel,66ms,7,71,444.7,0,504.2,no,yes,0,2.1,ck
24,HF,unrel,66ms,8,75,497.5,0,601.4,no,yes,0,2.1,ck
24,HF,unrel,66ms,9,50,600.6,0,667.4,no,no,12.5,2.1,ck
24,HF,unrel,66ms,10,178,461.8,0,473.4,no,yes,12.5,2.1,ck
24,HF,unrel,66ms,11,170,501.2,0,512.7,no,yes,12.5,2.1,ck
24,HF,unrel,66ms,12,21,817.1,0,872.4,no,no,25,2.1,ck
24,LF,unrel,66ms,25,87,817.1,0,548.8,no,yes,25,2.1,ck
24,LF,unrel,66ms,26,95,558.7,0,706.8,no,no,12.5,2.1,ck
24,LF,unrel,66ms,27,155,632.4,0,725.3,no,no,0,2.1,ck
24,LF,unrel,66ms,28,185,667.1,0,653.1,no,no,0,2.1,ck
24,LF,unrel,66ms,29,182,558.4,0,473.9,no,no,12.5,2.1,ck
24,LF,unrel,66ms,30,116,720.8,0,734.4,no,no,37.5,2.1,ck
24,LF,unrel,66ms,31,69,573.2,0,579.6,no,yes,0,2.1,ck
24,LF,unrel,66ms,32,84,534,0,856.6,no,no,0,2.1,ck
24,LF,unrel,66ms,33,60,622.9,0,715.8,no,yes,0,2.1,ck
24,LF,unrel,66ms,34,157,706.1,0,568.5,no,no,0,2.1,ck
24,LF,unrel,66ms,35,158,678,0,706.1,no,yes,12.5,2.1,ck
24,LF,unrel,66ms,36,34,817.1,0,1107.3,no,no,37.5,2.1,ck
24,HF,unrel,33ms,13,85,562.5,0,534,no,yes,0,2.1,ck
24,HF,unrel,33ms,14,89,451.8,0,485.9,no,yes,0,2.1,ck
24,HF,unrel,33ms,15,148,487.6,0,555.9,no,no,0,2.1,ck
24,HF,unrel,33ms,16,195,335.3,0,394.8,no,yes,0,2.1,ck
24,HF,unrel,33ms,17,194,394.8,0,396.9,no,yes,0,2.1,ck
24,HF,unrel,33ms,18,120,560,0,548.2,no,no,0,2.1,ck
24,HF,unrel,33ms,19,61,575.8,0,622.9,no,yes,0,2.1,ck
24,HF,unrel,33ms,20,80,600.9,0,699.7,no,no,0,2.1,ck
24,HF,unrel,33ms,21,56,588,0,1245.6,no,no,0,2.1,ck
24,HF,unrel,33ms,22,175,487,0,622.2,no,yes,14.3,2.1,ck
24,HF,unrel,33ms,23,174,622.2,0,654.7,no,no,0,2.1,ck
24,HF,unrel,33ms,24,13,817.1,0,,yes,,0,2.1,ck
24,LF,unrel,33ms,37,99,655.2,0,731.4,no,no,0,2.1,ck
24,LF,unrel,33ms,38,96,698.4,0,558.7,no,yes,50,2.1,ck
24,LF,unrel,33ms,39,151,588.9,0,503.1,no,no,0,2.1,ck
24,LF,unrel,33ms,40,191,500,0,478.2,no,yes,0,2.1,ck
24,LF,unrel,33ms,41,189,554.4,0,525.3,no,yes,12.5,2.1,ck
24,LF,unrel,33ms,42,132,551,0,622.1,no,yes,25,2.1,ck
24,LF,unrel,33ms,43,74,601.4,0,451.5,no,yes,12.5,2.1,ck
24,LF,unrel,33ms,44,78,804.1,1,819.9,no,no,25,2.1,ck
24,LF,unrel,33ms,45,45,681.1,0,605,no,yes,25,2.1,ck
24,LF,unrel,33ms,46,168,599.2,0,530.7,no,yes,0,2.1,ck
24,LF,unrel,33ms,47,169,512.7,0,599.2,no,yes,12.5,2.1,ck
24,LF,unrel,33ms,48,24,817.1,0,682,no,yes,25,2.1,ck
25,HF,rel,66ms,49,197,659.3,0,446.9,no,no,12.5,16.7,dp
25,HF,rel,66ms,50,195,378.4,0,502,no,no,0,16.7,dp
25,HF,rel,66ms,51,163,469.6,0,630.9,no,no,0,16.7,dp
25,HF,rel,66ms,52,130,407.9,0,179.5,no,yes,0,16.7,dp
25,HF,rel,66ms,53,125,550,0,614.6,no,yes,0,16.7,dp
25,HF,rel,66ms,54,28,477.5,0,605.4,no,no,0,16.7,dp
25,HF,rel,66ms,55,101,704.5,0,492,no,no,0,16.7,dp
25,HF,rel,66ms,56,87,691.7,0,479.3,no,no,0,16.7,dp
25,HF,rel,66ms,57,138,659.7,0,561.3,no,yes,0,16.7,dp
25,HF,rel,66ms,58,53,370,0,493.5,no,yes,0,16.7,dp
25,HF,rel,66ms,59,54,422.4,1,370,no,yes,12.5,16.7,dp
25,HF,rel,66ms,60,65,419.2,0,,yes,,0,16.7,dp
25,LF,rel,66ms,73,203,417.5,0,189.1,no,no,0,16.7,dp
25,LF,rel,66ms,74,201,503.2,0,1418.2,no,yes,0,16.7,dp
25,LF,rel,66ms,75,179,142.6,1,490.1,no,no,14.3,16.7,dp
25,LF,rel,66ms,76,117,26.6,1,182.2,no,yes,28.6,16.7,dp
25,LF,rel,66ms,77,121,571.2,0,552.9,no,no,0,16.7,dp
25,LF,rel,66ms,78,22,518.4,0,581.6,no,no,12.5,16.7,dp
25,LF,rel,66ms,79,89,373.4,0,529.7,no,no,0,16.7,dp
25,LF,rel,66ms,80,92,436.9,0,529.2,no,yes,0,16.7,dp
25,LF,rel,66ms,81,135,503,0,665.7,no,no,12.5,16.7,dp
25,LF,rel,66ms,82,45,608.4,0,146.9,no,yes,0,16.7,dp
25,LF,rel,66ms,83,46,368.5,0,608.4,no,yes,0,16.7,dp
25,LF,rel,66ms,84,78,575.8,0,624.3,no,no,25,16.7,dp
25,HF,rel,33ms,61,198,418.7,0,659.3,no,yes,0,16.7,dp
25,HF,rel,33ms,62,185,392,0,698.8,no,yes,0,16.7,dp
25,HF,rel,33ms,63,169,480.3,0,,yes,,25,16.7,dp
25,HF,rel,33ms,64,127,588.8,0,536.4,no,no,0,16.7,dp
25,HF,rel,33ms,65,124,614.6,0,,yes,,0,16.7,dp
25,HF,rel,33ms,66,24,577.5,0,,yes,,12.5,16.7,dp
25,HF,rel,33ms,67,90,347.3,1,373.4,no,yes,12.5,16.7,dp
25,HF,rel,33ms,68,108,711,0,497.1,no,yes,0,16.7,dp
25,HF,rel,33ms,69,150,360.9,0,451,no,no,0,16.7,dp
25,HF,rel,33ms,70,43,365.1,0,391.2,no,yes,0,16.7,dp
25,HF,rel,33ms,71,57,579,0,592.7,no,no,0,16.7,dp
25,HF,rel,33ms,72,73,571.1,0,453.2,no,no,0,16.7,dp
25,LF,rel,33ms,85,190,557.5,0,423.6,no,no,0,16.7,dp
25,LF,rel,33ms,86,184,698.8,0,,yes,,0,16.7,dp
25,LF,rel,33ms,87,173,502.8,0,559.1,no,yes,0,16.7,dp
25,LF,rel,33ms,88,110,257.2,1,,yes,,37.5,16.7,dp
25,LF,rel,33ms,89,109,395.4,1,711,no,yes,25,16.7,dp
25,LF,rel,33ms,90,14,544.5,0,690.5,no,no,12.5,16.7,dp
25,LF,rel,33ms,91,98,416.3,1,573.3,no,yes,12.5,16.7,dp
25,LF,rel,33ms,92,91,529.2,0,,yes,,0,16.7,dp
25,LF,rel,33ms,93,137,561.3,0,,yes,,0,16.7,dp
25,LF,rel,33ms,94,49,522.9,1,634.8,no,no,12.5,16.7,dp
25,LF,rel,33ms,95,42,391.2,0,449.3,no,yes,0,16.7,dp
25,LF,rel,33ms,96,71,529.5,0,557.7,no,no,0,16.7,dp
25,HF,unrel,66ms,1,183,517.6,1,,yes,,14.3,16.7,dp
25,HF,unrel,66ms,2,182,513.8,1,726.7,no,no,12.5,16.7,dp
25,HF,unrel,66ms,3,172,559.1,0,426.6,no,no,25,16.7,dp
25,HF,unrel,66ms,4,118,767.1,0,,yes,,0,16.7,dp
25,HF,unrel,66ms,5,132,576.8,0,444.4,no,no,0,16.7,dp
25,HF,unrel,66ms,6,26,472.9,0,452.5,no,yes,0,16.7,dp
25,HF,unrel,66ms,7,107,497.1,0,60.7,no,yes,0,16.7,dp
25,HF,unrel,66ms,8,106,60.7,1,554.4,no,no,0,16.7,dp
25,HF,unrel,66ms,9,136,219.4,1,503,no,yes,12.5,16.7,dp
25,HF,unrel,66ms,10,59,585,1,,yes,,12.5,16.7,dp
25,HF,unrel,66ms,11,47,36.9,1,368.5,no,yes,12.5,16.7,dp
25,HF,unrel,66ms,12,63,592.1,1,607.9,no,no,25,16.7,dp
25,LF,unrel,66ms,25,192,516.3,0,431.8,no,yes,25,16.7,dp
25,LF,unrel,66ms,26,191,431.8,0,557.5,no,yes,12.5,16.7,dp
25,LF,unrel,66ms,27,177,652.1,0,520.4,no,no,0,16.7,dp
25,LF,unrel,66ms,28,119,616,0,767.1,no,yes,0,16.7,dp
25,LF,unrel,66ms,29,123,747.5,1,670.2,no,yes,12.5,16.7,dp
25,LF,unrel,66ms,30,31,571.1,0,887.1,no,no,37.5,16.7,dp
25,LF,unrel,66ms,31,97,573.3,0,,yes,,0,16.7,dp
25,LF,unrel,66ms,32,85,590.4,0,673.1,no,no,0,16.7,dp
25,LF,unrel,66ms,33,147,488.7,0,,yes,,0,16.7,dp
25,LF,unrel,66ms,34,51,505.1,0,734.7,no,no,0,16.7,dp
25,LF,unrel,66ms,35,52,493.5,0,505.1,no,yes,12.5,16.7,dp
25,LF,unrel,66ms,36,83,592.3,0,,yes,,37.5,16.7,dp
25,HF,unrel,33ms,13,187,659.8,0,445.9,no,yes,0,16.7,dp
25,HF,unrel,33ms,14,186,445.9,0,392,no,yes,0,16.7,dp
25,HF,unrel,33ms,15,160,854.8,0,647,no,no,0,16.7,dp
25,HF,unrel,33ms,16,116,182.2,1,,yes,,0,16.7,dp
25,HF,unrel,33ms,17,111,551.1,0,,yes,,0,16.7,dp
25,HF,unrel,33ms,18,25,452.5,0,577.5,no,yes,0,16.7,dp
25,HF,unrel,33ms,19,103,432.8,0,540.3,no,no,0,16.7,dp
25,HF,unrel,33ms,20,93,522.8,0,436.9,no,yes,0,16.7,dp
25,HF,unrel,33ms,21,140,471.5,0,433.6,no,no,0,16.7,dp
25,HF,unrel,33ms,22,44,146.9,1,365.1,no,yes,14.3,16.7,dp
25,HF,unrel,33ms,23,60,539.3,0,,yes,,0,16.7,dp
25,HF,unrel,33ms,24,66,489.1,0,419.2,no,yes,0,16.7,dp
25,LF,unrel,33ms,37,199,600.6,0,418.7,no,yes,0,16.7,dp
25,LF,unrel,33ms,38,200,854.8,0,600.6,no,yes,50,16.7,dp
25,LF,unrel,33ms,39,158,193.1,1,557.4,no,no,0,16.7,dp
25,LF,unrel,33ms,40,129,179.5,1,543,no,no,0,16.7,dp
25,LF,unrel,33ms,41,122,670.2,0,571.2,no,yes,12.5,16.7,dp
25,LF,unrel,33ms,42,19,492,0,,yes,,25,16.7,dp
25,LF,unrel,33ms,43,95,532.4,0,462.5,no,no,12.5,16.7,dp
25,LF,unrel,33ms,44,99,502.2,0,,yes,,25,16.7,dp
25,LF,unrel,33ms,45,146,533.6,1,463.8,no,no,25,16.7,dp
25,LF,unrel,33ms,46,37,443.2,0,534.8,no,no,0,16.7,dp
25,LF,unrel,33ms,47,41,449.3,0,507.4,no,no,12.5,16.7,dp
25,LF,unrel,33ms,48,74,478.1,1,571.1,no,yes,25,16.7,dp
26,HF,rel,66ms,49,99,482.3,0,593.4,no,yes,12.5,3.1,VT
26,HF,rel,66ms,50,100,526.7,0,482.3,no,yes,0,3.1,VT
26,HF,rel,66ms,51,180,605.2,0,571.6,no,no,0,3.1,VT
26,HF,rel,66ms,52,128,536.8,0,533.7,no,yes,0,3.1,VT
26,HF,rel,66ms,53,123,604.5,0,629,no,yes,0,3.1,VT
26,HF,rel,66ms,54,16,746.4,0,794.1,no,yes,0,3.1,VT
26,HF,rel,66ms,55,82,488,0,591.1,no,no,0,3.1,VT
26,HF,rel,66ms,56,80,523.4,0,527.6,no,yes,0,3.1,VT
26,HF,rel,66ms,57,45,656.5,0,613,no,no,0,3.1,VT
26,HF,rel,66ms,58,198,612.4,0,829.5,no,no,0,3.1,VT
26,HF,rel,66ms,59,191,629.7,0,631,no,yes,12.5,3.1,VT
26,HF,rel,66ms,60,153,840.9,0,690.6,no,no,0,3.1,VT
26,LF,rel,66ms,73,103,556.9,0,646.2,no,yes,0,3.1,VT
26,LF,rel,66ms,74,102,646.2,0,530.4,no,yes,0,3.1,VT
26,LF,rel,66ms,75,177,603.3,0,686.7,no,no,14.3,3.1,VT
26,LF,rel,66ms,76,125,766.9,1,590,no,yes,28.6,3.1,VT
26,LF,rel,66ms,77,119,650.5,0,685.9,no,yes,0,3.1,VT
26,LF,rel,66ms,78,28,632.7,0,667.4,no,no,12.5,3.1,VT
26,LF,rel,66ms,79,70,553.2,0,584.3,no,no,0,3.1,VT
26,LF,rel,66ms,80,76,474.5,0,585.6,no,no,0,3.1,VT
26,LF,rel,66ms,81,37,551.4,0,599.2,no,no,12.5,3.1,VT
26,LF,rel,66ms,82,190,631,0,682.4,no,yes,0,3.1,VT
26,LF,rel,66ms,83,201,599,0,723.9,no,no,0,3.1,VT
26,LF,rel,66ms,84,155,669.5,0,747.8,no,no,25,3.1,VT
26,HF,rel,33ms,61,104,536.6,0,556.9,no,yes,0,3.1,VT
26,HF,rel,33ms,62,94,595.7,0,627,no,yes,0,3.1,VT
26,HF,rel,33ms,63,171,682.3,0,684.4,no,no,25,3.1,VT
26,HF,rel,33ms,64,129,533.2,0,536.8,no,yes,0,3.1,VT
26,HF,rel,33ms,65,122,629,0,587.5,no,yes,0,3.1,VT
26,HF,rel,33ms,66,15,794.1,0,817.9,no,no,12.5,3.1,VT
26,HF,rel,33ms,67,67,531.6,0,593.3,no,no,12.5,3.1,VT
26,HF,rel,33ms,68,74,517.9,0,496,no,yes,0,3.1,VT
26,HF,rel,33ms,69,51,550.6,0,638.4,no,no,0,3.1,VT
26,HF,rel,33ms,70,194,547.9,0,677.3,no,no,0,3.1,VT
26,HF,rel,33ms,71,182,657.1,0,590.8,no,no,0,3.1,VT
26,HF,rel,33ms,72,144,679.9,0,765.4,no,no,0,3.1,VT
26,LF,rel,33ms,85,98,593.4,0,,yes,,0,3.1,VT
26,LF,rel,33ms,86,93,627,0,692.9,no,yes,0,3.1,VT
26,LF,rel,33ms,87,166,676.3,0,644.1,no,no,0,3.1,VT
26,LF,rel,33ms,88,121,587.5,0,576.4,no,yes,37.5,3.1,VT
26,LF,rel,33ms,89,127,533.7,0,545.3,no,yes,25,3.1,VT
26,LF,rel,33ms,90,22,840.9,0,703,no,no,12.5,3.1,VT
26,LF,rel,33ms,91,72,673.4,0,532.9,no,yes,12.5,3.1,VT
26,LF,rel,33ms,92,84,518,0,604.4,no,yes,0,3.1,VT
26,LF,rel,33ms,93,54,502.3,0,679.6,no,no,0,3.1,VT
26,LF,rel,33ms,94,204,571.8,0,643.6,no,no,12.5,3.1,VT
26,LF,rel,33ms,95,192,678.5,0,629.7,no,yes,0,3.1,VT
26,LF,rel,33ms,96,140,641.9,0,700.6,no,no,0,3.1,VT
26,HF,unrel,66ms,1,101,530.4,0,526.7,no,yes,14.3,3.1,VT
26,HF,unrel,66ms,2,106,572.5,0,613,no,no,12.5,3.1,VT
26,HF,unrel,66ms,3,168,767.5,0,691,no,no,25,3.1,VT
26,HF,unrel,66ms,4,130,592.2,0,533.2,no,yes,0,3.1,VT
26,HF,unrel,66ms,5,120,576.4,0,650.5,no,yes,0,3.1,VT
26,HF,unrel,66ms,6,29,607.5,0,632.7,no,yes,0,3.1,VT
26,HF,unrel,66ms,7,64,549.5,0,538.4,no,no,0,3.1,VT
26,HF,unrel,66ms,8,83,604.4,0,488,no,yes,0,3.1,VT
26,HF,unrel,66ms,9,56,611.6,0,594.7,no,no,12.5,3.1,VT
26,HF,unrel,66ms,10,187,565.7,0,722.6,no,yes,12.5,3.1,VT
26,HF,unrel,66ms,11,186,722.6,0,577,no,yes,12.5,3.1,VT
26,HF,unrel,66ms,12,151,718,0,714.2,no,no,25,3.1,VT
26,LF,unrel,66ms,25,95,644.6,0,595.7,no,yes,25,3.1,VT
26,LF,unrel,66ms,26,107,702,0,572.5,no,yes,12.5,3.1,VT
26,LF,unrel,66ms,27,158,657.8,0,693.2,no,no,0,3.1,VT
